,text,sentiments
8402,"Terrible experience, won't come back again.",2
8403,The customer service was unhelpful and rude.,2
8404,"I booked a trip to their resort, and it was an absolute disaster. The rooms were dirty, the staff was unprofessional, and the meals were gross.",2
8405,"I can't believe how bad this restaurant is. The food was cold, the service was rude, and the price was high.",2
8406,The food at this cafe is really overpriced and not good.,2
8407,"I was really frustrated when the train was delayed for two hours, but life goes on.",2
8408,The staff at the hotel were unfriendly and unhelpful.,2
8409,I had a terrible experience at the restaurant last night. The service was horrible and the food was cold.,2
8410,"The worst experience I've ever had, the food was awful and the staff was inattentive.",2
8411,The new policy has been a disaster and needs to be changed.,2
8412,The experience was awful from start to finish.,2
8413,The service at the restaurant was slow and unfriendly.,2
8414,"I'm upset with the delayed flight, causing me to miss my connection.",2
8415,"The room was dirty, didn't meet my expectations.",2
8416,I'm really unhappy with my current job. I feel underpaid and overworked.,2
8417,I'm extremely disappointed with the service.,2
8418,I can't stand the noise from my neighbors. It's driving me crazy!,2
8419,My luggage was damaged during the flight. The airline's compensation process is a nightmare!,2
8420,The hotel room was dirty and uncomfortable.,2
8421,The airline was very unhelpful and made it difficult to change my flight.,2
8422,"This is the worst hotel I've ever stayed in. The room was dirty, and the staff were rude.",2
8423,I had a terrible experience with the company.,2
8424,"The product is absolutely terrible, it arrived broken and didn't work at all.",2
8425,I can't believe how terrible this product is. It completely wasted my time and money.,2
8426,The new restaurant in town is overpriced and the food quality is below average.,2
8427,"The concert was canceled at the last minute, and the organizers didn’t even offer refunds.",2
8428,I'm really disappointed with the quality of the product. It broke after just a few uses.,2
8429,The mechanic botched the repair and now my car makes worse noises than before.,2
8430,The service was terrible and the staff was rude. I won't be returning.,2
8431,The customer service was unhelpful and rude.,2
8432,"The airline lost my luggage, what a nightmare!",2
8433,"The service I received was a complete disaster. The staff was unfriendly, and the food was tasteless.",2
8434,The hotel was dirty and the staff were unfriendly.,2
8435,The music festival was disappointing. The lineup was weak and the weather was awful.,2
8436,The customer support was unhelpful and rude.,2
8437,The worst customer service I have ever experienced! I will never come back here again!,2
8438,I can't stand this place. The service is abysmal and the food is terrible.,2
8439,The new smartphone is way too expensive for what it offers. Definitely not worth the money.,2
8440,The service was terrible and the staff was unfriendly.,2
8441,"I'm so angry with the company, they don't care about customers.",2
8442,The product is overpriced and underperforming.,2
8443,I can't believe how awful this service was. The staff was rude and the food was inedible. Never coming back!,2
8444,Their customer service is terrible; never buying from them again.,2
8445,"The product broke within a week. This is the second one I've returned, and it's incredibly disappointing.",2
8446,The weather is terrible today.,2
8447,I'm really disappointed with the service I received. They were rude and didn't help at all.,2
8448,The customer support was unhelpful and rude.,2
8449,I’m so disappointed with the quality of this product. It’s not worth the money at all.,2
8450,Found mold growing inside the brand-new appliance. Disgusting and potentially dangerous health hazard.,2
8451,"The product was broken upon arrival, and their customer service couldn't get back to me for days.",2
8452,This product is absolutely terrible. It broke within hours of use and the customer service refused to refund me.,2
8453,"The flight was delayed, and the airline didn't provide any assistance.",2
8454,I can't believe how terrible this service is. I've never had such a bad experience in my life!,2
8455,"The staff at the hotel were unfriendly and unhelpful, it was a terrible stay.",2
8456,"The experience was horrible, I would not recommend it.",2
8457,"They lost my package twice, and each time, the replacement took forever to arrive. I'm extremely disappointed.",2
8458,"The customer service was unhelpful and rude, I'm so frustrated!",2
8459,"The software update caused several issues, and tech support was unhelpful.",2
8460,The performance was a disaster; the actors seemed unprepared and the set design was ridiculous.,2
8461,The service at this restaurant was terrible and the staff seemed completely uninterested in helping us.,2
8462,"The service was slow, the food was cold, and the staff couldn't care less. Absolutely miserable experience.",2
8463,"The product is not what I expected, it's a disappointment.",2
8464,The weather is terrible today.,2
8465,"The event was a disaster. Nothing went as planned, and it was a complete failure.",2
8466,I'm extremely disappointed with the service I received.,2
8467,"The hotel room was filthy, with stained sheets and a bathroom that hadn't been cleaned properly.",2
8468,This product is absolutely terrible and I regret buying it. The quality is abysmal and it broke after just one use.,2
8469,"The service was absolutely terrible, with no regard for customer satisfaction.",2
8470,The food was overpriced and not worth it.,2
8471,The app is buggy and keeps crashing.,2
8472,The airline lost my luggage and the customer service was poor.,2
8473,This is the worst movie I've ever seen.,2
8474,"The worst experience I've ever had at a restaurant, the food was disgusting and the service was terrible.",2
8475,The service was terrible and the staff was unfriendly.,2
8476,I am thoroughly disappointed with the service I received.,2
8477,I am really unhappy with the service.,2
8478,"The product was delivered broken, and the customer service was inefficient. I had to escalate multiple times.",2
8479,This is the worst experience I've had with a company. Avoid them at all costs.,2
8480,I'm extremely disappointed with the service I received.,2
8481,I'm so frustrated with this situation.,2
8482,This is the worst app I've ever used. It's completely useless.,2
8483,I was absolutely stunned by the amount of errors in this report—it's embarrassing.,2
8484,I am extremely disappointed with the service I received today.,2
8485,The customer service was unhelpful and rude.,2
8486,"The new policy has been a disaster, it's caused so many problems.",2
8487,The new policy has made things worse for everyone.,2
8488,"The movie was a complete waste of time; the plot was weak, and the acting was subpar.",2
8489,The service was slow and the food was cold; it was a really frustrating experience.,2
8490,I'm appalled by the poor sanitation standards observed in the restaurant's kitchen during the health inspection.,2
8491,The teacher was unprepared and didn't know the material.,2
8492,"The new smartphone is a total waste of money, the features are outdated and the battery life is terrible.",2
8493,"I'm so frustrated with the customer support, they didn't help at all.",2
8494,My order arrived with two broken plates and chipped mugs. Customer service refused to offer a refund.,2
8495,"The traffic was terrible today, and it took me twice as long to get to work.",2
8496,"The company is going bankrupt, it's a shame.",2
8497,Flight delayed by 3 hours with no compensation. Never flying this airline again.,2
8498,The app's bug ruined my workday. I lost hours' worth of progress.,2
8499,The movie was a complete disaster. I regret spending my time and money on it.,2
8500,The product was defective and the return process was a hassle.,2
8501,"The service was beyond frustrating. Every attempt to resolve my issue was met with more problems, making me feel completely ignored.",2
8502,"The experience was a letdown, disappointed.",2
8503,The support team is unresponsive and unhelpful.,2
8504,"I can't believe how poorly the service was. We waited forever for our order, and the food was cold when it finally arrived.",2
8505,"The service was terrible, very disappointed.",2
8506,The product was defective and the return process was a hassle.,2
8507,"The concert was a disaster. The sound system failed, and the performers were unprofessional.",2
8508,The food at the restaurant was terrible and overpriced.,2
8509,"I received the wrong item. Despite contacting customer support, they were unable to resolve the issue promptly.",2
8510,"The company is doing a terrible job, I'm disappointed.",2
8511,I'm so angry with the latest development,2
8512,"The product arrived damaged, and the company was unhelpful when I complained.",2
8513,The airline lost my luggage and didn't care.,2
8514,I'm extremely dissatisfied with the service I received.,2
8515,I'm extremely dissatisfied with the customer support.,2
8516,"I'm so unhappy with the customer support, they didn't help me at all.",2
8517,I am extremely disappointed with the service I received.,2
8518,The teacher was unorganized and unhelpful.,2
8519,This is the worst experience I've ever had.,2
8520,"I had the worst experience ever. The product was defective, and customer support was rude and unhelpful.",2
8521,I can't stand this. It's worse than I imagined. What a disaster!,2
8522,"The product is broken, and the customer service is unhelpful. Worst experience ever.",2
8523,The customer support team was completely unhelpful. They didn't care about my issue.,2
8524,The customer service was completely unhelpful and rude.,2
8525,This is the worst product I've ever used. It's completely useless.,2
8526,The software update caused more problems than it solved.,2
8527,The product was defective and didn't work as promised.,2
8528,I am completely dissatisfied with the service I received.,2
8529,I can't believe this awful service! The staff was completely unhelpful and rude. Definitely not recommending this place to anyone.,2
8530,The service at this restaurant was abysmal. The waiter was rude and forgot our order twice.,2
8531,This product is a complete waste of money. It broke within a week and the company's customer service is useless.,2
8532,"The flight was delayed for hours, and the customer service provided zero assistance or empathy during the ordeal.",2
8533,I hate waiting in long lines without any indication of my wait time.,2
8534,I got stuck in an endless loop of voicemail when trying to reach customer service.,2
8535,The customer service at this store was terrible; they were rude and indifferent to my concerns.,2
8536,I'm extremely dissatisfied with the quality of this service.,2
8537,The service was slow and unreliable.,2
8538,"This app's frequent crashes make it virtually unusable, and deleting it immediately was my best decision.",2
8539,"The book provided a good historical overview, but it lacked depth and failed to capture my interest. It was a chore to read.",2
8540,The product was completely broken and the customer service was useless. I wouldn't recommend this to anyone.,2
8541,I'm completely dissatisfied with the results. It was a waste of time and money.,2
8542,"This is a complete waste of time, I'm so annoyed.",2
8543,The weather was terrible and ruined the trip.,2
8544,The service was incredibly slow and the staff was rude. I won't be returning.,2
8545,"What a pathetic game. The graphics are terrible, and the gameplay is non-existent.",2
8546,I absolutely despise this product; it's a complete waste of money.,2
8547,The hotel room was dirty and the staff was unhelpful.,2
8548,The customer support team was unhelpful and rude.,2
8549,I can't believe how poorly this product performs. What a waste of money!,2
8550,"The customer service was utterly terrible, rude, and unhelpful. I will never use their service again.",2
8551,"I'm extremely disappointed with the quality of the product, it's not worth the price.",2
8552,"The staff was dismissive, and the food was cooked improperly. I will never come back.",2
8553,The hotel was dirty and the staff was rude. I would not recommend it to anyone.,2
8554,The service was terrible and never arrived on time. I will never use this company again.,2
8555,I am extremely disappointed with the service I received today.,2
8556,I'm so upset with the service I received. It was completely unacceptable.,2
8557,I'm extremely unhappy with the service I received.,2
8558,The product was completely broken and useless. I wouldn't recommend it to my worst enemy.,2
8559,The service at this restaurant was terrible and the food was overpriced.,2
8560,The hotel room was dirty and the staff was unfriendly.,2
8561,The traffic was terrible today. I was stuck in my car for two hours.,2
8562,The software had several major bugs and the support team was unhelpful. I regret the purchase.,2
8563,The customer service was the worst I've ever experienced. They were rude and unhelpful.,2
8564,"The conference was a huge letdown. The topics were not relevant, and the speakers were dull and unengaging.",2
8565,The lecture was dull and uninspiring. I couldn't stay focused.,2
8566,"The TV show was so boring, couldn't finish the first episode.",2
8567,"The hotel's room was outdated, and the amenities were severely lacking, making my stay quite stressful.",2
8568,The new policy has been met with widespread criticism and outrage.,2
8569,The teacher was very mean and didn't care about her students.,2
8570,"The concert was a complete disaster, the sound quality was terrible and the crowd was unruly.",2
8571,The customer support was unhelpful and unresponsive.,2
8572,The service was terrible. The staff was unprofessional and rude.,2
8573,"The movie was a complete waste of time, the plot was boring and the acting was terrible.",2
8574,The new policy is a complete failure and needs to be changed immediately.,2
8575,This is the worst experience I've ever had.,2
8576,This is the worst service I've ever experienced. I will never return.,2
8577,"The product arrived damaged due to poor packaging, and the seller refused to issue a refund.",2
8578,The product failed to meet even basic expectations.,2
8579,I'm extremely disappointed with the service I received.,2
8580,"The noise level was unbearable, I couldn't sleep.",2
8581,This movie is the worst I've seen in years.,2
8582,I'm so disappointed with the service.,2
8583,"The food quality is terrible, and the service is even worse. I won't be coming back.",2
8584,This is the worst experience I've ever had.,2
8585,The customer support was unhelpful and rude.,2
8586,The app is so slow and keeps crashing.,2
8587,My flight was overbooked and I got stranded overnight without compensation.,2
8588,The customer service was so unprofessional. They made me feel ignored and unimportant.,2
8589,"The product is not as advertised, and it doesn't work properly.",2
8590,The product was defective and the company's return policy was a nightmare.,2
8591,I'm extremely dissatisfied with the quality of the product.,2
8592,The hotel was dirty and the staff was rude.,2
8593,The software update broke my phone. Frustrating experience.,2
8594,This is so terrible. I would never recommend it to anyone.,2
8595,The experience was awful from start to finish. I would never recommend it to anyone.,2
8596,"The experience was awful, I would not recommend it to anyone.",2
8597,The new policy has made things much worse for employees.,2
8598,"I'm feeling sad today, nothing is going right.",2
8599,This medication caused unbearable side effects with zero improvement in symptoms.,2
8600,"The party was a disaster. The food ran out, and the venue was poorly organized.",2
8601,This is the absolute worst customer service I've ever encountered. The representative didn't understand my concerns at all.,2
8602,"The new policy is a disaster, it's going to hurt so many people.",2
8603,"The commute to work is so frustrating, traffic is always a nightmare.",2
8604,"I was completely disappointed with the entire experience. The staff was poorly trained, and the food was undercooked and bland.",2
8605,This is the worst experience I've ever had. The service was appalling and I will never return.,2
8606,"The hotel's cleanliness was disappointing, and the staff was extremely rude and unhelpful.",2
8607,The hotel room was dirty and the staff was unhelpful.,2
8608,"The service at this hotel was so bad, the staff was rude and unhelpful.",2
8609,"The flight was delayed, and I ended up missing my connecting flight.",2
8610,The lack of response from the company was really frustrating and unprofessional.,2
8611,The customer support was unresponsive and unhelpful.,2
8612,The hotel room was dirty and uncomfortable.,2
8613,The product arrived broken and was completely useless. I won't be buying from this company again.,2
8614,The product arrived broken and didn't work after I组装 it. This is the second product from this company that has failed me. I'll never buy from them again.,2
8615,The hotel room was dirty and uncomfortable.,2
8616,"The experience was awful, I would not recommend.",2
8617,The movie theater was noisy and the service was awful. Complete letdown.,2
8618,This is the worst haircut I’ve ever had. The stylist didn’t listen to a single thing I said. Disgusted!,2
8619,"The quality of the product was poor, and it broke after just a few uses.",2
8620,This is absolutely the worst service I've ever experienced in my life. I'm never coming back here again.,2
8621,The service was slow and unfriendly.,2
8622,I am extremely disappointed with the service I received.,2
8623,"The conference was poorly organized, and the speakers were unprepared.",2
8624,I am thoroughly disappointed with the service I received. The staff was extremely rude.,2
8625,I'm extremely disappointed with the quality.,2
8626,The food was disgusting and the service was poor.,2
8627,This is the worst experience I've ever had. I would never recommend this to anyone.,2
8628,The service was terrible and the staff was very unfriendly.,2
8629,The customer service was very unhelpful.,2
8630,I am extremely disappointed with the service I received.,2
8631,I was extremely disappointed with the quality of the product. It was a total waste of money.,2
8632,The company is unreliable.,2
8633,The airline lost my luggage and didn't provide good customer service.,2
8634,This is the worst service I've ever experienced. I will never use this company again.,2
8635,"The customer service was abysmal. The person assisting me was condescending and unhelpful, and the product didn't meet my expectations.",2
8636,The customer support hung up on me after keeping me on hold for 45 minutes. Horrendous service.,2
8637,The company is doing a terrible job.,2
8638,The customer service was terrible. They were rude and unhelpful.,2
8639,I'm so angry with the service I've been receiving.,2
8640,I am extremely disappointed with the quality of the product.,2
8641,The movie plot was confusing and the acting was subpar.,2
8642,The food at this restaurant was absolutely terrible and the service was even worse.,2
8643,"The traffic was terrible, I'm so frustrated.",2
8644,I'm so frustrated with the traffic in this city. It's always congested and it's taking a toll on my mental health.,2
8645,"The new software update introduced several bugs, causing a lot of frustration and downtime.",2
8646,The product arrived damaged and the customer service was unresponsive.,2
8647,The service at the restaurant was exceptionally slow and the food arrived cold.,2
8648,"The service was terrible, I will never go back.",2
8649,"The software crashed multiple times, and the support was unhelpful.",2
8650,The support team was unhelpful and rude.,2
8651,"The software update introduced several bugs, and customer support was unresponsive.",2
8652,The company is irresponsible and greedy.,2
8653,The recent changes in the team dynamics have not been very positive.,2
8654,"The food at this restaurant was terrible, I would not recommend it.",2
8655,"I was disappointed with the service from start to finish. The staff was unhelpful, and the food was completely tasteless.",2
8656,"I had a terrible interaction with customer support. They were rude, unhelpful, and gave me the wrong information.",2
8657,The customer support was unhelpful and rude.,2
8658,The product arrived broken and the customer service was unhelpful.,2
8659,The customer service representative was rude and unprofessional.,2
8660,I'm thoroughly unimpressed with the quality.,2
8661,The customer support was completely useless. They didn't even try to help.,2
8662,The new policy is a disaster and will hurt many people.,2
8663,"The service was horrible, I will never go back to that restaurant.",2
8664,"This product is a disaster, completely broke after a week.",2
8665,"The appliance malfunctioned dangerously, and the company ignored my complaints.",2
8666,The product was defective and didn't work as promised.,2
8667,"The traffic this morning was awful, I'm so late for work.",2
8668,The customer service agent was rude and unhelpful. I'm switching to another provider.,2
8669,The product description was completely misleading.,2
8670,"The service was terrible, and the product was completely subpar.",2
8671,I'm extremely dissatisfied with the quality of the product.,2
8672,"The food at the restaurant was terrible, I would not recommend it.",2
8673,Flight was delayed six hours with no meal vouchers provided. Luggage arrived at the destination damaged.,2
8674,The car broke down on the highway leaving me stranded.,2
8675,The quality of the product is subpar.,2
8676,The experience was disappointing.,2
8677,"The product was absolutely terrible, and the customer service didn't help at all.",2
8678,The flight was delayed by three hours and the crew did nothing to help.,2
8679,The new policy has made it impossible for us to continue our project. It's a total disaster.,2
8680,"I absolutely cannot stand this weather, it’s ruining my day!",2
8681,"I'm so frustrated with this project, it's just not going well at all.",2
8682,"The food delivery was late, and the meal was cold by the time it arrived.",2
8683,"The food was terrible, and the service was even worse. I won't be coming back here.",2
8684,I had a terrible experience with the company.,2
8685,"I'm so unhappy with my job, I want to quit.",2
8686,The airline lost my luggage and the customer service was unresponsive.,2
8687,The product was defective and the return process was a nightmare.,2
8688,"The customer service was absolutely terrible. They were rude and unhelpful, making the whole experience a waste of time.",2
8689,"This product stopped working after just 3 days of use, which is completely unacceptable for the price.",2
8690,This is the worst traffic I've ever experienced. It's a complete nightmare.,2
8691,I can't believe how terrible this service is! I've had nothing but problems.,2
8692,"The food was terrible, I won't be back.",2
8693,Worst experience ever! Will never shop here again.,2
8694,The customer service was unhelpful and rude.,2
8695,Being stranded in an airport for over six hours was a nightmare.,2
8696,The customer service was unhelpful and rude.,2
8697,The product was defective and the return process was a hassle.,2
8698,I'm extremely dissatisfied with the quality of the product.,2
8699,I can't believe how terrible the weather has been all week. It's completely ruined my plans.,2
8700,The customer service was unhelpful and rude.,2
8701,"I received the package on time, but it was severely damaged and half the items were missing. I'm thoroughly disappointed.",2
8702,I was completely let down by the performance. It failed to meet even the most basic standards.,2
8703,This is the worst service I have ever encountered. I will never come back here again!,2
8704,The management's decision to close branches left customers like me stranded without support.,2
8705,This is the worst experience I've ever had with a product. It stopped working after just two days.,2
8706,This customer service is the worst I've ever encountered. They are completely unhelpful.,2
8707,I can't believe how terrible this was. It ruined my entire day.,2
8708,The movie was so bad that I would not watch it again even if you paid me.,2
8709,"The project was a complete failure. Miscommunications, delays, and poor execution ruined everything.",2
8710,The traffic in this city is terrible and getting worse every day.,2
8711,This is the worst experience I've ever had.,2
8712,The product arrived damaged and missing key components.,2
8713,The hotel room was dirty and uncomfortable.,2
8714,The new policy is unfair and unjust.,2
8715,"This product is terrible, it broke after one use.",2
8716,I can't believe how terrible the service was. The staff was rude and unhelpful.,2
8717,I'm very unhappy with the quality of the service.,2
8718,I'm so frustrated with this project. Nothing seems to be working right.,2
8719,This software update bricked my device. Now I’ve lost all my data and they refuse to help.,2
8720,"The restaurant was crowded, but the food was subpar and overpriced.",2
8721,"I'm so unhappy with the service, I want a refund.",2
8722,"The customer support was unhelpful and rude, I'm extremely dissatisfied.",2
8723,Customer service hung up on me after keeping me on hold for 45 minutes. Unacceptable!,2
8724,The item arrived damaged and not in the condition I expected.,2
8725,The new policy is a complete disaster.,2
8726,Flight delays and lost luggage turned our vacation into a logistical nightmare.,2
8727,"The experience was horrible, I wouldn't recommend.",2
8728,"The accommodation was not as described, it was a waste of money.",2
8729,The new policy is really unfair and is causing a lot of frustration among employees.,2
8730,This is the worst experience I've ever had. I will never use this service again.,2
8731,This is absolutely the worst experience I've ever had. I will never come back to this place.,2
8732,The delivery was late and the packaging was damaged.,2
8733,The customer service was incredibly rude and unhelpful.,2
8734,I am extremely disappointed with the service I received today.,2
8735,"The movie was unwatchable. The plot was nonsensical, the actors were terrible, and the direction was awful.",2
8736,The customer service at this company is absolutely terrible and unhelpful.,2
8737,I am extremely disappointed with the service I received.,2
8738,I'm extremely disappointed with the service I received today.,2
8739,I'm so frustrated with the company!,2
8740,The product arrived broken and the customer service was completely unhelpful.,2
8741,"The food at this restaurant is terrible, it's not worth the price.",2
8742,"The meeting was pointless, nothing was accomplished.",2
8743,The product was defective and broke easily.,2
8744,"The service at this hotel was terrible, and the room was not cleaned properly.",2
8745,I'm extremely dissatisfied with the experience.,2
8746,The experience was terrible; I wouldn't recommend it to anyone.,2
8747,"The customer support was unhelpful and rude, I'm extremely disappointed.",2
8748,The app is not user-friendly and has many bugs.,2
8749,The customer service was not helpful at all.,2
8750,The service at the restaurant was utterly appalling; I've never felt so disrespected in my life.,2
8751,The weather is awful today.,2
8752,"The weather today is awful, it's raining heavily.",2
8753,"The company had no regard for customer safety. There were multiple accidents, and no one took responsibility.",2
8754,"My new washing machine just broke after three months of use. I spent nearly $700 on it, and now it's useless. Worst purchase ever.",2
8755,The food was overpriced and tasted bad.,2
8756,"The restaurant is closing down, and I can't say I'm too sad about it. The food was never great.",2
8757,This product is a complete waste of money. It broke within a week of use.,2
8758,This is a terrible idea.,2
8759,This is the worst online shopping experience I've ever had. The website is slow and the checkout process is a nightmare.,2
8760,The company is going bankrupt due to poor management.,2
8761,The product was defective and did not work as promised.,2
8762,The hotel room was dirty and noisy.,2
8763,The product was completely useless and broke after just one use. I will never buy from this company again.,2
8764,This software had so many bugs that it was unusable. We lost a lot of work due to crashes.,2
8765,The product was defective and returned.,2
8766,I'm so angry with the service I received.,2
8767,The Wi-Fi router stopped working completely after the storm. No support available for repairs.,2
8768,I absolutely hated the service at the restaurant. The food was cold and the staff was rude.,2
8769,"This service is terrible. Everything went wrong, and I won't be using it again.",2
8770,I absolutely despise this product. It broke within a week and customer service refused to help.,2
8771,"This product is a complete disaster. It broke within the first week, and customer service was unhelpful.",2
8772,I'm extremely disappointed with the quality of the product.,2
8773,The hotel room was noisy and uncomfortable.,2
8774,The delivery driver was rude and unprofessional. I was shocked by their behavior.,2
8775,The customer service at the electronics store was terrible; they refused to help me with my warranty claim.,2
8776,"The customer service representative was unhelpful and lacked patience. When I tried to escalate the issue, no one seemed to care. Very frustrating.",2
8777,The customer service representative was rude and unhelpful. They didn't seem to care about solving my issue.,2
8778,I'm so fed up with this situation.,2
8779,The service was terrible and the staff was very unfriendly.,2
8780,I am extremely disappointed with the service I received.,2
8781,"The product arrived damaged, and when I called to complain, they completely ignored my concerns.",2
8782,"The food was terrible, I will never order from this place again.",2
8783,I am frustrated with the lack of progress.,2
8784,"The food was cold and the service was slow. Overall, a waste of money.",2
8785,"The software is buggy, unstable, and doesn't meet basic user needs. It's frustrating to use.",2
8786,The food at the restaurant was disgusting.,2
8787,I had a terrible experience with the company.,2
8788,The movie was really bad and a waste of time.,2
8789,I can't stand the noise from my neighbor's stereo. It's been going on for hours and it's driving me crazy.,2
8790,The customer service was really bad. I'm very disappointed.,2
8791,I can't believe how terrible the service was at that restaurant. The waitstaff was completely unhelpful and rude.,2
8792,The delivery was late and the package was damaged. This is very disappointing.,2
8793,The product description was misleading; the actual product didn't match the photos.,2
8794,The customer service was unhelpful and rude.,2
8795,I'm so frustrated with the technical issues. I've been trying to fix them for hours.,2
8796,I absolutely detest the new update to my favorite app; it's made everything more complicated.,2
8797,"I'm so unhappy with the service I received, it was terrible.",2
8798,"This movie was a complete waste of time. The plot made no sense, and the acting was terrible.",2
8799,The customer service I received was absolutely appalling and unhelpful.,2
8800,The city is overcrowded and noisy.,2
8801,"The movie was a complete waste of time, with a boring plot and subpar acting.",2
8802,"The product arrived two weeks late, and when it finally came, it was damaged beyond use. Extremely disappointed!",2
8803,The product arrived broken and the customer service was unhelpful.,2
8804,The product was defective and did not work as promised.,2
8805,The food is terrible.,2
8806,"The product arrived damaged, and the company was unresponsive when I tried to get a refund.",2
8807,"I absolutely hate this product—it's a complete waste of money and time. The quality is horrendous, and it doesn't live up to any of the promises.",2
8808,The customer service was rude and unhelpful.,2
8809,The product was defective and frustrating.,2
8810,I've been waiting for this package for weeks. The delivery service is absolutely horrendous and unreliable.,2
8811,The service was utterly terrible and I will never return to that place again.,2
8812,This is the worst service I've ever experienced. I'm extremely disappointed.,2
8813,The food at this restaurant was absolutely terrible.,2
8814,"The software update made my computer unbearably slow, and the compatibility issues were frustrating.",2
8815,"I received my order, but it was severely damaged, making it unusable.",2
8816,The company is being irresponsible with their actions.,2
8817,This product is the worst I've ever purchased. It broke within a week.,2
8818,The product was a total waste of money.,2
8819,The new policy is a complete disaster.,2
8820,The customer support was unhelpful and rude.,2
8821,"The service was frustratingly slow, and when I spoke to support, they were unhelpful and dismissive.",2
8822,The hotel room was dirty and the staff was unhelpful.,2
8823,The software update broke all the features and made the app unusable.,2
8824,I'm extremely dissatisfied with the quality of the product. It broke after one use.,2
8825,The customer support was unresponsive and unhelpful.,2
8826,I'm thoroughly disappointed with the product quality; it broke after just a week of use.,2
8827,"I'm so angry with the company, they ruined my experience.",2
8828,"The city is dirty and polluted, I don't like it.",2
8829,I can't believe how poorly this performed. It's a disaster.,2
8830,This is the worst service I have ever experienced. I will never come back!,2
8831,This has been the worst customer service experience of my life.,2
8832,The service was terrible. I'm so disappointed.,2
8833,The restaurant was overpriced and the food was average at best. I won't be going back.,2
8834,The customer service was absolutely terrible and the product arrived broken. Total rip-off!,2
8835,The product is defective and doesn't work as expected.,2
8836,"I didn't like the movie at all, it was boring and too long.",2
8837,The service at this restaurant was absolutely terrible.,2
8838,The software was difficult to use and had many bugs.,2
8839,"I can't believe how terrible the service was at this restaurant. The waitstaff was rude, the food was cold, and the overall experience was terrible.",2
8840,The product arrived broken and the customer service refused to help.,2
8841,Returned home to find porch pirates stole my medication delivery. Now facing withdrawal symptoms without it.,2
8842,The customer support was unresponsive and unhelpful.,2
8843,"The travel agency was unhelpful and unresponsive, would not recommend.",2
8844,This blender is a nightmare! It leaked everywhere and barely pureed anything.,2
8845,"The hotel room was dirty, very unhappy.",2
8846,"This is the worst movie I've ever watched. The plot makes no sense, and the acting is terrible. Don't waste your time.",2
8847,The service at the restaurant was slow and unfriendly.,2
8848,The customer support was unhelpful and rude.,2
8849,"The service was incredibly slow, and the food was cold. Terrible experience!",2
8850,The service here is terrible. I can't believe how rude the staff was.,2
8851,The customer service was unhelpful and rude.,2
8852,The movie was too long and boring.,2
8853,"The service at this restaurant was abysmal. The waiter was rude, and the food came out cold.",2
8854,I couldn't believe how rude the customer support was during my call.,2
8855,"The service was so slow, and the food was prepared improperly. Why would anyone recommend this place?",2
8856,I'm so frustrated with the customer support.,2
8857,The product was defective and didn't work as promised.,2
8858,I'm extremely disappointed with the service I received.,2
8859,"I'm incredibly disappointed. The product arrived defective, I received no communication about the delay, and the customer service was unhelpful.",2
8860,"I am extremely dissatisfied with the service I received.', ",2
8861,"I'm extremely disappointed with the quality of this service, it's not what I expected.",2
8862,I lost my keys and missed my important meeting; this day is a disaster.,2
8863,I am thoroughly unimpressed with the service.,2
8864,I'm so frustrated with the customer support. They keep transferring me to different departments.,2
8865,"The staff were unfriendly and unhelpful, a bad experience.",2
8866,This app constantly crashes and loses my progress. It's incredibly frustrating.,2
8867,The service was terrible and the staff was very unfriendly.,2
8868,The staff at the event was rude and unprofessional.,2
8869,I am extremely disappointed with the service I received.,2
8870,"The hotel was dirty and uncomfortable, I didn't like it.",2
8871,I'm extremely disappointed with the quality of the product.,2
8872,"I had multiple issues with the app, and it crashed often.",2
8873,I received the product broken once again. This is the third time this has happened.,2
8874,The service was terrible and the staff was very unfriendly.,2
8875,The company's customer support is unresponsive.,2
8876,The airline lost my luggage and didn't care.,2
8877,"The movie was terrible, I would not recommend it to anyone.",2
8878,"The traffic was terrible, I'm so frustrated.",2
8879,The产品质量 is awful; it broke after a week of use.,2
8880,The product didn't meet my expectations and felt cheaply made.,2
8881,I can't believe how poorly the product was designed. It's unusable and a total waste of money.,2
8882,"I am deeply disappointed with the service I received. The staff was rude, and the product arrived damaged.",2
8883,My package arrived three weeks late and the contents were damaged. Unacceptable!,2
8884,The hotel was dirty and the staff was rude.,2
8885,"The food at the restaurant was terrible, I wouldn't recommend it.",2
8886,"The experience was disastrous. The product didn't work as promised, and the company ignored my complaints.",2
8887,The new policy has been a disaster.,2
8888,The product was not as described. It arrived damaged and was completely unusable.,2
8889,The software was glitchy and the support was unhelpful.,2
8890,The food was cold and tasted bad.,2
8891,The customer service was unhelpful and rude.,2
8892,The service I received today was terrible. I had to wait for hours just to talk to a representative.,2
8893,"Absolutely the worst product I've ever purchased, and the customer service was non-existent.",2
8894,I'm extremely unhappy with the situation.,2
8895,The gym equipment was old and not well maintained.,2
8896,The hotel room was dirty and had a bad smell.,2
8897,The customer service was unhelpful and rude.,2
8898,The service was terrible and the staff was very unfriendly.,2
8899,"The product is poorly made, and it keeps breaking. Not worth the money.",2
8900,I'm really disappointed with the quality of the product; it broke after just a week.,2
8901,The hotel staff were rude and unaccommodating. The room was dirty and smelled musty.,2
8902,"The product was defective, I'm so disappointed.",2
8903,The movie was boring and too long. I fell asleep halfway through.,2
